0.0	1.513834489150
0.1	1.541738780180
0.2	1.497829632510
0.3	1.534956782920
0.4	1.478217033060
0.5	1.504330859290
0.6	1.520626246850
0.7	1.507013090030
0.8	1.494243156250
0.9	1.450536096150
1.0	1.460812521660
1.1	1.471603622200
1.2	1.467700038200
1.3	1.422408690640
1.4	1.397184022730
1.5	1.375593447520
1.6	1.391901318370
1.7	1.368564350560
1.8	1.317884804290
1.9	1.314019950800
2.0	1.274641749910
2.1	1.242346606820
2.2	1.244727403840
2.3	1.146259351670
2.4	1.107804993520
2.5	1.042053646740
2.6	0.973608545141
2.7	0.872169942668
2.8	0.734505279177
2.9	1.163152837230
3.1416	1.0
